id,text,sentiment
6a36ea6690,say please reply dougie double dare,neutral
c5ec3e9e37,im either went snicker although enjoying listening rr beer,positive
e74d67a818,hey esmee u,neutral
b09824d000,muahahahhahaha well maybe think im crazy something havent scared yet though,negative
3af70d3bc2,nopenot drunksometimes think maybe shouldthen maybe twitter would make sense ya know,neutral
5e5cb6d0a9,today got pop tshirt love ittt haha x,positive
0db9bf3e1f,epicentre wheelock place tourist,neutral
4de0e1bb73,perfect night best month life far boo,positive
9a6736745f,yayy youll help im english homework holiday,neutral
8d40f9e62d,hi ya demi im glad ur back personally love picture haha,positive
727e51734b,think tour england dont got see aweomse people,neutral
db23b82d03,puke mouth brilliant response pant top wrong,positive
e03a74beca,good morning haha read swine flu probably come pig people poor pig got blame,positive
80b171ef7a,bummed outi dont even one testimonial flickr,neutral
d49d1b7de1,sorry feeling way,negative
4809e143db,yeah prom night craft good movie,positive
0edb544179,flu swinishone flu,neutral
c50f940f43,dont go logan square pretty sure shirt isnt 1 philly local tmrw,positive
9a27ba671e,see floor make offer let know dont receive call soon,neutral
27c4e1f089,sending healthy healing thought mumborgs direction,positive
9965c5a810,prom ha chinese iced chai old school pokemon good night,positive
4f6d52cbd8,prayer family dog mozart put afternoon pic,neutral
6c0bac4f19,went short flight around geelong waterfront surprised well handled im still exhausted last week meetup,negative
e692bbaf63,ill keep yall prayer welcome back tx hope goodsafe flight,positive
365974d586,good morning scary world,positive
32db5fc0a5,back working auditing away time make hard decision happy,positive
600c58d8b3,ummmm comment lol actually watched gh week,positive
792c269f24,think u enough friend including lol,positive
2c6f1f637b,zsnagy present,neutral
c6322a85c2,layne hmm whats ur fav movie tv show,neutral
3aa450d12d,3 gon na first twitter cause amazing lol come canada would anything see perform,positive
10ad2966fa,thankfully face show photoshoots,neutral
96b3a98962,dont worry bizarre find,positive
b5c13364bb,sorry failed grasp meaning,negative
06ae0360a2,walker21 sadly ill going killumbus show really want one want drive,negative
060db97af7,morning lou housework im church,neutral
67d5b57919,extremely happy see new track awakening featured indivibe,positive
a4388148b8,hahaha n im u,positive
e43b9a1497,love mom happy mother day mommy,positive
527b27665d,chilling mcfly last night absoulutely incredible love,positive
dbe35b6a0d,god cant really never get anything cool,positive
92c4eadecf,got fight kicked bar least knocked fat lip though pulled another number,negative
b1cec36547,working mother day slideshow cake card balloon deserves best,positive
1b5dea3fe9,early bird get worm case birder get witness carnage,positive
8d8c915ea5,eatout,neutral
9b46f1ae17,thanks hope good one,positive
1c68a5f609,thanks completing calvin appreciated,positive
b9a6b682b2,morning everyone sorry going early last night bad news felt totally today new day,negative
092c10bd84,wow new google icon suck,positive
84fd3611d6,hahah best thank god terry laughing hard miss remember racing truck,positive
9b8052833a,tell people contact people,neutral
f9bdd41842,kill jasmine havent talked age,neutral
13c47e9bc8,got awesome hair cut todayyyy look hottt haha homework,positive
9a1eaacda3,youre never alone think one care realize always one person care,neutral
8645bcae50,someone sweet tooth dying somethin sweet ive attacked chock coated tiny teddy could find lol,positive
b70c6bf768,applemouse doesnt work shiny red coffee table,neutral
f67575d0e9,2 commentary sad sad,negative
ba93b78cfc,yet another good weekend someone sigh man like boy,positive
77c659aa89,head strand goodnight,neutral
303a1773cf,every day life lately feel ya girl 3,negative
aa8b44f1b2,hiya looking you1,neutral
bf95b25f9d,aw stink im sorry,negative
b21b048c1d,trying recover broken heartyet 2nd 3rd time,negative
4f7cba2eff,ach probably labeled mi5 believe name used aired bbc america,positive
31dbbd2bb4,ha find thing google came database acronym dibbs front seat aka shotgun,neutral
a7506a67a4,witty yes francebelgium good carnt belive much traffic hit way back,positive
b2c81f2c95,comp slo w,neutral
99c5936498,didnt send text,neutral
7315faa6ce,oh mannn im gon na tomorroww,neutral
132462ca21,unfortunately take repair shop replace,negative
a7225483b3,come vietnam make live show miley much fan love viet nam,positive
2dfb1e0fe3,guy could fun cardboard box miss already bro,positive
3a013a37a6,little twitter mention snl,negative
b70639aec0,josies surgery shes officially unable procreate shes way poor medicated baby,negative
0b5a804a3c,signed account political website could post comment isnt working,neutral
78ccd0cec0,nigerianboi thanks jt also enjoyed r u following ill follow u back,positive
1c464c8953,mum lost grangemouth utter hilarity totally lost,neutral
29da8ca76b,sorry 19femaleatl lonely,negative
9d414d77dd,feeling awful new medication making nauseous,negative
4d05d59122,inooo arent wan na go meet kyle im obsessed fair,neutral
5a2393940b,need bear hug im going camp today,neutral
2fd9eef1f8,could id send california sunshine way,neutral
938c32de3e,need present mom could anybody help,neutral
0e3d04ed05,weirton julie way north tippy top lol dont think southern wv folk like u much,positive
9a0fce6d7e,learning use twitter,neutral
32eb024489,bad mood dont feel good bad one care,negative
6af90a76e4,love much got hiding spot gon na go check datalounge,positive
2b68738448,try one,neutral
af087c9deb,youre diabetic dad might sure still allowed eat sugar throughout day,positive
8823244442,really want sleep butmy eye wont let,positive
9bb06e4848,check yourz rayne,neutral
717e76b467,66 havent slipons year since checkered day matter fact torn black classic,neutral
3b6fdcc518,ian going matinee tomorrow thats plan leastits going expensive 3d night,negative
f6cb27e38e,le hour,neutral
419f3e9ef8,know work boring prefer take life,negative
f29654c873,gmorning hermana thank testimonial wonderful posted already,positive
7e46f3f92a,ha nothing man right mother day except taking kid mum hand whole day,positive
43ad351369,ahhh whatchu talkin baby hahaha cant believe youuo heh actually life worth taking risk,positive
853ebd7b47,raid leader made u run drill practice switching,neutral
ef60a2d1e7,clang rock youre using right anyways according comment apple gcc dunno public tho,positive
983088f2b4,unlike cierra look like poop today whatevahh lol,positive
50b353f751,enjoy hanami picnic cherry tree park hope weather stay nice,positive
c4cad35b0f,comp deleted half apps,negative
9c44566550,whin park swing victory mine right,positive
32b28d840b,well would seem enter nine 0 individual without ssnitin ein according apple hurray,neutral
d576839165,like ten time better place xd beautiful fun gold coast hot dog xd,positive
86f3b2e352,whole body sore moving hundred piece luggage last weekend guess visit gym often,positive
ef1eb004ff,oh kind,positive
36bc98037c,yeah quick im using 5mm addis bought sat make even smoother,positive
faaf6a6f64,dont even look fabric unless need polar fleece worth extra go needle thread,positive
69789cff46,pleeaaasee come sun,neutral
586a76af3d,ummmlast night dmd said good question,positive
dfd9f1800b,man really sorry,negative
e0090fba83,watching jobros live chat live though haha,positive
d9e1b10a4f,wow tomorrow ill never see people kind sad,negative
0e5d9cd378,ncaa baseball road 2 omaha south carolina hit 3run homerun dagger 2 heart mason 1 south carolina 3,neutral
1a82a50aa9,send message greg time answer ok still love goog luck move erie,positive
57ee48d640,honesty much sorry couldnt resist,negative
e0794d1a3e,oh ok always wondered worked top ear done dont think could get anything else pierced,positive
2baa1924cd,nooooooooanother headachehopefully migraine,neutral
c3261537c6,1011pm today drag bored im get romance book prob wont til morn night twitter babe,negative
4acd2d7380,twitter fam im hop back aim went ghost yall lolz sowwy,neutral
259ab53f07,make good girl go bad,positive
c180265483,site republish blog feed often end higher blog google search result,positive
1e7956b538,going dinner bb,neutral
c8a9799256,hope georgia still wide awake hiccup,negative
9fdac069e1,phone knew shouldve charged last night sigh,neutral
e27ea173e0,quite,neutral
e468a185dc,oh yes level 40,neutral
fe626ba958,baby adventure 145 hour car lake ann mi admit cried little truck pulled,negative
995db37ffd,need right absolutely mindddd blowing love much,positive
a539826f28,frustrated stupid iphone need blackberry,negative
5efc764068,woo got fast mobile broadband connection,positive
e133dbdc62,really want sporebat pet,positive
e74af209c6,im still mother day lunch uncle house nice time,positive
aca7565010,oh ate pizza last night stupidly feel closer somehow,negative
cac874449f,oh rightsorrynow get yabut still 3000 emailswowcool,neutral
bff45fe27f,great time boston thanks baby girl,positive
60521a571e,bad homie,negative
3b6a25d97c,im awake whats breakfast lulu shingle ha ha ha,neutral
bcf13877f7,good morning everyone,positive
c4a8602e0a,love one especially shoe anyway gmn punya acc lookbook ya,positive
4e06f98760,shake shake shake shake shake,neutral
62aebe35b6,raining,neutral
0237b6fd87,good morning world,positive
c860b3f840,hope everyone great week let know think im crazy hating coffee xd,positive
cfdb8ea6d8,back br,neutral
935a3c2bf5,time put weapon charger night sleep tight,negative
c1e33be64e,using tiffys computerit feel different mine touch different,neutral
000b3211af,happy mother day mom sure heart mankind,positive
ffa3258a83,still talking,neutral
10f2498c35,want crimson gem saga go play rf guerilla demo repeatedly mission failed died many time dicking around,neutral
35674461fe,lol great movie,positive
4c086d6a58,b last v tomorow have2live apple n caffeine n have2cut chocolate bye bye chocy,neutral
d6a8cee69b,awoken loud banging continues day good thing got early rest last night,positive
8e4553e921,let go,neutral
cbfe82ef26,feel really sick,negative
9fb92f7504,hecks yeah jandy timsamlake rawesome,neutral
49ffb6b465,internet jus cut bout 2 shoot sum guy eye kandi,neutral
ed0ace22bf,u dont school today,neutral
dc346c6f1c,broken mondaydoes mean monday fixd,negative
178b3ca782,people work stressing,neutral
0e83e0955a,rt heart past day etsy boo hoototally,negative
6d3596cdb3,love sister brag shes tired spell bowling right haha ok 3,positive
696a2abd8a,never trust someone el battery operated power tool youre hurry,neutral
26d169a9e9,lol tweet funny met calgary youre awesome cant wait next hp movie,positive
52fd9f56fb,work still recovering amazing beautiful weekend mentioned incredible friend,positive
2f7b589c41,so smell cigarette alcohol least like,negative
1620bd719e,done internship,neutral
6e805ea65a,rip officer edward may god continue bless family whats wit cop killing cop seen thing happen wire,neutral
08f6036add,invasion old lady ended still clean going able make tweetup tonight,positive
ce4b5fe266,current goal lose 10 pound next tuesday 120 come soooo ready gatlinburg,positive
792c97a352,best friend bought something really want,positive
384a8c1c53,depends goal much want spend cannondale specialized cervelo good brand,positive
8c08631422,phone mum,neutral
daed8640af,tooo,neutral
0c79867978,net died yeah im sad,negative
fe588dce16,anticipating next ten day,neutral
30b5985a07,dont know follow sme ppl e anoying boring note self unfollow peep monday morning,negative
c3e87ee9c0,yeah start reaching earlymid20s,neutral
5bbfbb31da,getting ready babysit,positive
41cf23c2d2,bad migrane need go dancing tonight good combination,positive
e027169ec6,grinding skyguard rep le awful anticipated yet still awful last tabard need,negative
6c843b2f56,dunno saw happy birthday girl,positive
29736d30cc,im looking forward see hear norway live fast,positive
2da7ae1656,awesome,positive
0927b99040,actually workin home tonight,neutral
a35cb60975,want beach sun,neutral
7e49648b99,oh tired,negative
b7234b7720,well dog still isnt shelter hope someone good,positive
5bbef6942a,well tell fashion tip need im woman hehehe,neutral
